IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,NombreTipoEvento,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,T_CICOLE,TotalCivilesMuertos,TotalCombatientesMuertos,TotalCivilesCombatientesMuertos,NumeroVictimasCaso,Estado
446877,,31,7,2006,Magdalena medio,Bolívar,Santa rosa del sur,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
446878,,31,7,2006,Magdalena medio,Bolívar,San pablo,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446879,,1,8,2006,Ariari guayabero,Meta,Vistahermosa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446880,,2,8,2006,Nordeste antioqueño,Antioquia,Santo domingo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446881,,2,8,2006,Ariari guayabero,Meta,La macarena,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446882,,2,8,2006,Ariari guayabero,Meta,La macarena,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446883,,2,8,2006,Ariari guayabero,Meta,La macarena,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446884,,2,8,2006,Ariari guayabero,Meta,La macarena,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446885,,3,8,2006,Sur del tolima,Tolima,Chaparral,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446886,Cr201724923,3,8,2006,Sur del tolima,Tolima,Chaparral,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,0,2,6,2,Publicado
446887,,5,8,2006,Sarare,Arauca,Arauquita,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446888,,8,8,2006,Catatumbo,Norte de santander,Convención,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446889,,9,8,2006,Florencia y area de influencia,Caquetá,Florencia,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446892,,12,8,2006,Nordeste antioqueño,Antioquia,Remedios,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446895,,13,8,2006,Serrania del perija,Cesar,La jagua de ibirico,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446896,,13,8,2006,Patia,Nariño,Cumbitara,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446897,,14,8,2006,Centro del valle,Valle del cauca,Guadalajara de buga,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446899,,14,8,2006,Catatumbo,Norte de santander,Convención,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
446901,,20,8,2006,Norte del cauca,Cauca,Caloto,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
446902,,21,8,2006,Caguan,Caquetá,San vicente del caguán,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446903,,22,8,2006,Uraba,Antioquia,Mutatá,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446904,,23,8,2006,Sur del tolima,Tolima,Dolores,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446905,,23,8,2006,Sur del tolima,Tolima,Dolores,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446906,,24,8,2006,Oriente antioqueño,Antioquia,Granada,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446907,,26,8,2006,Bajo putumayo,Putumayo,Valle del guamuez,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446908,,26,8,2006,Ariari guayabero,Meta,Puerto rico,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446909,,27,8,2006,Ariari guayabero,Meta,Vistahermosa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446910,,29,8,2006,Norte del huila,Huila,Baraya,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446911,,30,8,2006,Oriente antioqueño,Antioquia,Granada,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446912,,30,8,2006,Patia,Nariño,Policarpa,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446913,,30,8,2006,Eje cafetero,Caldas,Samaná,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446915,,6,9,2006,Sarare,Arauca,Arauquita,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446916,,6,9,2006,Uraba,Antioquia,Carepa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446917,,8,9,2006,Caguan,Caquetá,San vicente del caguán,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446918,,8,9,2006,Oriente antioqueño,Antioquia,San luis,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446919,,9,9,2006,Norte del cauca,Cauca,Suárez,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446920,,10,9,2006,Eje cafetero,Caldas,Pensilvania,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446921,,11,9,2006,Ariari guayabero,Meta,Puerto rico,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446922,,13,9,2006,Sarare,Arauca,Tame,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446923,,14,9,2006,Catatumbo,Norte de santander,Convención,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446924,,17,9,2006,Eje cafetero,Caldas,Pensilvania,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446925,,18,9,2006,Nordeste antioqueño,Antioquia,Anorí,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446927,,20,9,2006,Magdalena medio,Bolívar,Cantagallo,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446928,,20,9,2006,Eje cafetero,Caldas,Samaná,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
446929,,21,9,2006,Altiplano cundiboyacense,Boyacá,Pisba,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446930,,21,9,2006,Eje cafetero,Caldas,Manizales,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446931,,24,9,2006,Sur del tolima,Tolima,Dolores,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446932,,24,9,2006,Florencia y area de influencia,Caquetá,La montañita,Sin información,Sin información,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446933,,24,9,2006,Florencia y area de influencia,Caquetá,La montañita,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446934,,24,9,2006,Oriente antioqueño,Antioquia,San luis,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446936,,25,9,2006,Patia,Cauca,Patía,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446937,,25,9,2006,Norte de antioquia,Antioquia,Valdivia,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446939,,26,9,2006,Patia,Cauca,Patía,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446941,,27,9,2006,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446942,,27,9,2006,Occidente de nariño,Nariño,Samaniego,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446943,,28,9,2006,Sur de nariño,Nariño,Cumbal,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446944,,28,9,2006,Anden pacifico sur,Nariño,Ricaurte,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
446945,,30,9,2006,Bajo putumayo,Putumayo,Puerto caicedo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446946,,30,9,2006,Patia,Nariño,Los andes,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446947,,30,9,2006,Anden pacifico sur,Nariño,Santa bárbara,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446948,,1,10,2006,Norte del cauca,Cauca,Corinto,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446949,,1,10,2006,Sur del tolima,Tolima,Chaparral,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446950,,1,10,2006,Oriente antioqueño,Antioquia,San carlos,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446951,,2,10,2006,Sarare,Arauca,Arauquita,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446952,,3,10,2006,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,2,0,0,,,0,1,0,3,3,Publicado
446953,,3,10,2006,Magdalena medio,Bolívar,Simití,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446954,,3,10,2006,Canal del dique,Bolívar,Santa rosa,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446955,,4,10,2006,Ariari guayabero,Meta,San juan de arama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446956,,5,10,2006,Eje cafetero,Caldas,Marulanda,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446957,,5,10,2006,Anden pacifico sur,Valle del cauca,Buenaventura,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446960,,9,10,2006,Ariari guayabero,Meta,La macarena,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446961,,9,10,2006,Eje cafetero,Caldas,Samaná,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446962,,13,10,2006,Caguan,Caquetá,San vicente del caguán,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446963,,14,10,2006,Sur de bolivar,Bolívar,Barranco de loba,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
446965,,14,10,2006,Eje cafetero,Caldas,Samaná,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446966,,14,10,2006,Sur del tolima,Tolima,Planadas,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446967,,15,10,2006,Ariari guayabero,Meta,Vistahermosa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446968,,15,10,2006,Ariari guayabero,Meta,Vistahermosa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446969,,16,10,2006,Occidente antioqueño,Antioquia,Dabeiba,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446970,,16,10,2006,Uraba,Antioquia,Mutatá,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446971,,17,10,2006,Caguan,Caquetá,Puerto rico,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446972,,18,10,2006,Suroeste antioqueño,Antioquia,Urrao,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446973,,22,10,2006,Caguan,Caquetá,San vicente del caguán,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446974,,27,10,2006,Patia,Nariño,Cumbitara,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446975,,27,10,2006,Eje cafetero,Caldas,Samaná,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446976,,27,10,2006,Oriente antioqueño,Antioquia,San luis,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446977,,28,10,2006,Ariari guayabero,Meta,Vistahermosa,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446978,,29,10,2006,Magdalena medio,Bolívar,San pablo,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446979,,29,10,2006,Norte de antioquia,Antioquia,Campamento,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446980,,29,10,2006,Norte de antioquia,Antioquia,Campamento,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446981,,29,10,2006,Norte de antioquia,Antioquia,Campamento,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446982,,29,10,2006,Oriente antioqueño,Antioquia,Argelia,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446983,,2,11,2006,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446984,,2,11,2006,Sur del huila,Huila,Isnos,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446985,,2,11,2006,Patia,Nariño,Los andes,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446986,,4,11,2006,Altiplano cundiboyacense,Cundinamarca,Quetame,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446987,,4,11,2006,Montes de maria,Sucre,San onofre,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446988,,4,11,2006,Magdalena medio,Bolívar,Simití,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446990,,6,11,2006,Eje cafetero,Caldas,Marulanda,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446991,,7,11,2006,Anden pacifico sur,Nariño,Ricaurte,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
446992,,8,11,2006,Magdalena medio,Santander,Sabana de torres,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
446994,,11,11,2006,Montes de maria,Bolívar,San juan nepomuceno,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446995,,11,11,2006,Norte de antioquia,Antioquia,Yarumal,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446996,,13,11,2006,Montes de maria,Bolívar,Zambrano,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446997,,19,11,2006,Bajo putumayo,Putumayo,Puerto leguízamo,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
446998,,21,11,2006,Medio putumayo,Putumayo,Villagarzón,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
446999,,23,11,2006,Canal del dique,Bolívar,Santa rosa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447000,,24,11,2006,Altiplano cundiboyacense,Boyacá,Tasco,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447002,,28,11,2006,Florencia y area de influencia,Caquetá,La montañita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447003,,29,11,2006,Oriente antioqueño,Antioquia,Nariño,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447004,,2,12,2006,Occidente de nariño,Nariño,La llanada,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447005,,4,12,2006,Catatumbo,Norte de santander,Convención,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447006,,4,12,2006,Suroeste antioqueño,Antioquia,Urrao,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
447007,,6,12,2006,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447008,,6,12,2006,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447009,,8,12,2006,Patia,Nariño,Policarpa,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447010,,10,12,2006,Caguan,Caquetá,San vicente del caguán,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447011,,11,12,2006,Catatumbo,Norte de santander,El tarra,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447012,,12,12,2006,Catatumbo,Norte de santander,Hacarí,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447013,,13,12,2006,Montes de maria,Bolívar,Zambrano,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447014,,14,12,2006,Sur del valle,Valle del cauca,Florida,Sin información,Sin información,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447015,,14,12,2006,Sur del valle,Valle del cauca,Florida,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447016,,14,12,2006,Sur del valle,Valle del cauca,Florida,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447019,,15,12,2006,Caguan,Caquetá,Puerto rico,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447020,,19,12,2006,Anden pacifico sur,Nariño,Ricaurte,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447021,,19,12,2006,Caguan,Caquetá,Puerto rico,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447022,,22,12,2006,Caguan,Caquetá,Puerto rico,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447024,,23,12,2006,Caguan,Caquetá,San vicente del caguán,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447025,,24,12,2006,Patia,Cauca,Balboa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447026,,25,12,2006,Catatumbo,Norte de santander,Hacarí,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447027,,26,12,2006,Ariari guayabero,Meta,Vistahermosa,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
447029,,1,1,2007,Sur del tolima,Tolima,Chaparral,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447030,,1,1,2007,Magdalena medio,Santander,Cimitarra,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447031,,1,1,2007,Centro del valle,Valle del cauca,Guadalajara de buga,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
447032,,1,1,2007,Sur del tolima,Tolima,Rioblanco,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447033,,4,1,2007,Norte del cauca,Cauca,El tambo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447034,,6,1,2007,Florencia y area de influencia,Caquetá,La montañita,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447035,,7,1,2007,Oriente antioqueño,Antioquia,San luis,Sin información,Sin información,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447036,,9,1,2007,Montes de maria,Bolívar,San jacinto,Sin información,Sin información,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
447038,,15,1,2007,Nordeste antioqueño,Antioquia,Anorí,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
447039,,15,1,2007,Anden pacifico sur,Nariño,Ricaurte,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
